id,flag,lk_store_id,store,si_store_id,alt_store_name_catch,status,store_open_status,store_pickup_available,brand_lk_jj,store_type_labels,location_type_labels,address_full,address_line_1,address_line_2,address_locality,address_landmark,address_city,address_state,address_pin_code,address_country,latitude,longitude,wp_db_id,place_id,google_cid_g,flaberry_place_id_ur,fb_page_id,appointment_url,store_email,store_virtual_number,store_phone,business_hours_openi,business_hours_closi,store_manager_name,store_manager_mobile,payment_types,parking_options,store_opening_date,store_size,single_interface_sto,slug,lenskart_store_page_,google_maps_url,google_search_url,google_review_url,bing,foursquare_url,yalwa_url,dealsnyou_url,magicpin_url,review_short_url,map_short_url,from_the_brand,labels,busy_hours,slightly_hours,serviceOptions,store_front_image,is_union_territory,created_at,updated_at,running_status,ratingAndReviewCount,distance
626,,LKST500,,,Financial District,,1,True,Lenskart,COCO,High Street,"S No-142, Sri Sai Gayatri Towerss, Financial District, Nanakramgudaa, Financial District, Hyderabad, Telangana, 500032","S NO-142, Sri Sai Gayatri Towerss","Financial District, Nanakramgudaa",Financial District,,Hyderabad,Telangana,500032,India,17.42229,78.34775,,ChIJK-HfXn6VyzsRivDJ_83XP50,11331012467247149194,,,lskt.me/A500,financialdist.hyderabad@lenskartstore.com,7838671500,8197529586,11:00 AM,09:30 PM,a,a,,Free Parking,,a,https://stores.lenskart.com/lenskart-com-Financial-District-Nanakramguda-Hyderabad-867869/Home#book,lenskart-com-financial-district-nanakramguda-hyderabad-867869,,https://maps.google.com/maps?cid=11331012467247149194,https://local.google.com/place?id=11331012467247149194&use=srp,https://search.google.com/local/writereview?placeid=ChIJK-HfXn6VyzsRivDJ_83XP50,,,,,active,lskt.me/R1500,lskt.me/L1500,"Lenskart.com is now at Financial District, Hyderabad, LKST500. Lenskart is India's fastest growing eyewear business with over 500 optical stores around the country. Our mission is to give vision to every Indian at affordable price. We have over 5000 style",Metro,"06:00 PM,06:30 PM,07:00 PM,07:30 PM,08:00 PM,08:30 PM","05:00 PM,05:30 PM,03:00 PM,03:30 PM","{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",,0,2020-02-26 00:00:00,2024-02-26 22:49:32,1,"{'averageRating': '4.8', 'totalReviews': 1095}",
1651,,LKST1442,,,Kaveri Hills Madhapur,,1,True,Lenskart,COCO,High Street,"Plot No 27 & 28, Guttala Begumpet Village, Kavujri Hills, Phase 1, Seringampally Revenue Mandal, Rangareddy Dist, Hyderabad, Telangana, 500081","Plot No 27 & 28, Guttala Begumpet Village, Kavujri Hills, Phase 1",Seringampally Revenue Mandal,Rangareddy Dist,,Hyderabad,Telangana,500081,India,17.4411,78.3975,,ChIJycqNI3ORyzsRvJe5L5-cDh0,2093783084288284604,,,lskt.me/BLKST1442,Madhapur1.hyderabad@lenskartstore.com,9711869741,4048595904,11:00 AM,09:30 PM,Arati,7249222183,,Available,a,a,https://stores.lenskart.com/lenskart-com-kaveri-hills-madhapur-Rangareddy-Dist-hyderabad-655966/Home#book,lenskart-com-kaveri-hills-madhapur-rangareddy-dist-hyderabad-655966,,https://maps.google.com/maps?cid=2093783084288284604,https://local.google.com/place?id=2093783084288284604&use=srp,https://search.google.com/local/writereview?placeid=ChIJycqNI3ORyzsRvJe5L5-cDh0,,,,,,lskt.me/R2LKST1442,lskt.me/M2LKST1442,,,,,"{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",,0,2023-03-10 00:00:00,2023-08-22 12:45:18,1,"{'averageRating': '4.9', 'totalReviews': 623}",
884,,LKST722,,,Patancheruvu,,1,True,Lenskart,COCO,High Street,"H No 25 & 35/4, On Plot No 1 & 2 In Survey No.167, Ramachandrapuram, Patancheruvu, Beside Icici Bank, Hyderabad, Telangana, 502032","H No 25 & 35/4, On Plot No 1 & 2 In Survey No.167, Ramachandrapuram", ,Patancheruvu,Beside ICICI Bank,Hyderabad,Telangana,502032,India,17.509497,78.298707,,ChIJ-fGjfCWTyzsRZ2iQhX9OVTE,3554833790487521383,,,lskt.me/A722,patancheruvu.hyderabad@lenskartstore.com,7838290268,4040189174,11:00 AM,09:30 PM,Nishanth,7780261782,,Free Parking,a,a,https://stores.lenskart.com/lenskart-com-Patancheruvu-Patancheruvu-Hyderabad-328748/Home#book,lenskart-com-patancheruvu-patancheruvu-hyderabad-328748,,https://maps.google.com/maps?cid=3554833790487521383,https://local.google.com/place?id=3554833790487521383&use=srp,https://search.google.com/local/writereview?placeid=ChIJ-fGjfCWTyzsRZ2iQhX9OVTE,,,,,,lskt.me/R1722,lskt.me/L1722,,,,,"{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",,0,2021-07-26 00:00:00,2023-01-23 15:13:30,1,"{'averageRating': '4.9', 'totalReviews': 3098}",
120,1,ST200,200,103481200,Uppal Depot,Active,1,False,Lenskart,FOFO,High Street,"Shop No 2, House No 9/14/2/1, Main Road, Sriram Nagar Colony, Opposite Eden Garden Church, Hyderabad, Telangana, 500092","Shop No 2, House No 9/14/2/1, Main Road", ,Sriram Nagar Colony,Opposite Eden Garden Church,Hyderabad,Telangana,500092,India,17.405743,78.590813,3262,ChIJYfFUQbSeyzsRXV2JnuxmM18,6859939823873514845,http://places.flaberry.com/?place_id=ChIJYfFUQbSeyzsRXV2JnuxmM18,F824790527669577,lskt.me/F200,boduppal.hyderabad@lenskart.mobi,7428890200,9515530459,11:00 AM,09:00 PM,Vijay Reddy,9515530459,"Cash, Master Card, Debit Card, Visa",Free Parking Available,12-18-2016,450,https://stores.lenskart.com/optometrist-sunglasses-Sriram-Nagar-Colony-K-v-rangareddy-61183/Home#book,optometrist-sunglasses-sriram-nagar-colony-k-v-rangareddy-61183,https://www.lenskart.com/optical-store/hyderabad/boduppal,https://maps.google.com/maps?cid=6859939823873514845,https://local.google.com/place?id=6859939823873514845&use=srp,https://search.google.com/local/writereview?placeid=ChIJYfFUQbSeyzsRXV2JnuxmM18,http://www.bing.com/maps?ss=ypid.YN4070x16318796653946074336&mkt=en-IN,https://foursquare.com/v/lenskartcom/5c839012b04056002cfb8b92,https://telangana.yalwa.in/ID_136238304/Lenskart-com.html,http://www.dealsandyou.com/vendor/lenskartcom-28410,active,lskt.me/R0200,lskt.me/L0200,"Lenskart.com is now at Sriram Nagar Colony, ST200. Lenskart is India's fastest growing eyewear business with over 500 optical stores around the country. Our mission is to give vision to every Indian at affordable price. We have over 5000 styles of eyewear",Metro,"08:00 PM,08:30 PM,07:00 PM,07:30 PM,06:00 PM,06:30 PM","05:00 PM,05:30 PM,11:00 AM,11:30 AM","{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",,0,,2023-01-23 15:13:28,1,"{'averageRating': '4.7', 'totalReviews': 688}",
121,1,ST201,201,103491201,Vanasthalipuram,Active,1,False,Lenskart,FOFO,High Street,"House No 6/4/3 MIG, LOT Building, Plot No 35, Vanasthalipuram Police Station Road, Opposite Indian Post Office, Hyderabad, Telangana 500070","House No 6/4/3 MIG, LOT Building, Plot No 35",Vanasthalipuram Police Station Road,Vanasthalipuram,Opposite Indian Post Office,Hyderabad,Telangana,500070,India,17.332684,78.5693284,3256,ChIJT9NlFIShyzsR1HTFQ0KBLGw,7794747176676324564,http://places.flaberry.com/?place_id=ChIJT9NlFIShyzsR1HTFQ0KBLGw,F1027301270991268,lskt.me/F201,vanasthalipuram.hoid@lenskart.mobi,7428890201,7993146026,11:00 AM,09:00 PM,Shekhar,7993146026,"Cash, Master Card, Debit Card, Visa",Free parking on site,12-21-2016,1000,https://stores.lenskart.com/optometrist-sunglasses-Vanasthalipuram-Hyderabad-61184/Home#book,optometrist-sunglasses-vanasthalipuram-hyderabad-61184,https://www.lenskart.com/optical-store/hyderabad/vanasthalipuram,https://maps.google.com/maps?cid=7794747176676324564,https://local.google.com/place?id=7794747176676324564&use=srp,https://search.google.com/local/writereview?placeid=ChIJT9NlFIShyzsR1HTFQ0KBLGw,http://www.bing.com/maps?ss=ypid.YN4070x17503230830771199649&mkt=en-IN,https://foursquare.com/v/lenskartcom/5c83901416fa040039651d9b,https://hyderabad.yalwa.in/ID_136238305/Lenskart-com.html,http://www.dealsandyou.com/vendor/lenskartcom-28411,active,lskt.me/R0201,lskt.me/L0201,"Lenskart.com is now at Vanasthalipuram, ST201. Lenskart is India's fastest growing eyewear business with over 500 optical stores around the country. Our mission is to give vision to every Indian at affordable price. We have over 5000 styles of eyewear, fr",Metro,"07:00 PM,07:30 PM,06:00 PM,06:30 PM,05:00 PM,05:30 PM","01:00 PM,01:30 PM,03:00 PM,03:30 PM","{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",,0,,2024-02-15 15:01:23,1,"{'averageRating': '4.7', 'totalReviews': 1381}",
1145,,LKST1145,,,Old Bowenpally,,1,True,Lenskart,COCO,High Street,"Mlr Towers Sy No 110, Plot No 2, & No 6-R6-60, Centre Point, New Bowenpally, Hyderabad, Telangana, 500011","MLR Towers Sy No 110, Plot No 2, & No 6-R6-60","Centre Point, New Bowenpally",Bowenpally,,Hyderabad,Telangana,500011,India,17.4649,78.4831,,ChIJM_fw0sSbyzsRC8CDXztUlGA,6959279938176532491,,,lskt.me/A1145,bowenpally.hyderabad@lenskartstore.com,8929345155,8522888202,11:00 AM,09:30 PM,Rasheed,9391344984,,Free Parking,a,a,https://stores.lenskart.com/lenskart-com-Old-Bowenpally-Bowenpally-Hyderabad-221647/Home#book,lenskart-com-old-bowenpally-bowenpally-hyderabad-221647,,https://maps.google.com/maps?cid=6959279938176532491,https://local.google.com/place?id=6959279938176532491&use=srp,https://search.google.com/local/writereview?placeid=ChIJM_fw0sSbyzsRC8CDXztUlGA,,,,,,lskt.me/RV11451,lskt.me/ML11451,,,,,"{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",https://my-lkstore.lenskart.com/store_locator_image/LKST1145/1.jpeg,0,2022-02-21 00:00:00,2023-01-23 15:13:31,1,"{'averageRating': '4.9', 'totalReviews': 1520}",
1403,,LKST1414,,,Suncity,,1,True,Lenskart,COCO,High Street,"Ground Floor, House No 7-17/6, Suncity Main Road, Suncity, Opposite Lucid Medical Diagnostics, Hyderabad, Telangana, 500091","Ground Floor, House No 7-17/6",Suncity Main Road,Suncity,Opposite Lucid Medical Diagnostics,Hyderabad,Telangana,500091,India,17.3654,78.3972,,ChIJ_z3vrgKXyzsRNcvXB4yK7gc,571546536754268981,,,lskt.me/A1414,Suncity.hyderabad@lenskartstore.com,8929162484,8977002872,11:00 AM,09:30 PM,Sohail Shaik,7893817590,,Available,a,a,https://stores.lenskart.com/lenskart-com-Suncity-Suncity-Hyderabad-198782/Home#book,lenskart-com-suncity-suncity-hyderabad-198782,,https://maps.google.com/maps?cid=571546536754268981,https://local.google.com/place?id=571546536754268981&use=srp,https://search.google.com/local/writereview?placeid=ChIJ_z3vrgKXyzsRNcvXB4yK7gc,,,,,,lskt.me/RLKST1414,lskt.me/MLKST1414,,,,,"{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",,0,2022-09-19 00:00:00,2023-01-23 15:13:32,1,"{'averageRating': '4.1', 'totalReviews': 265}",
1915,,LKST1811,,,Boduppal,,1,True,Lenskart,COCO,High Street,"Shop No 1-1/2, Plot No 96, Survey No, 145,146 & 147, Village Boduppal, Ghatkesar, Mandal, Main Road, West Hanuman Nagar, Uppal, Rangareddy, Hyderabad, 500092","Shop No 1-1/2, Plot No 96, Survey No, 145,146 & 147","Village Boduppal, Ghatkesar, Mandal, Main Road, West Hanuman Nagar",Boduppal,,Rangareddy,Hyderabad,500092,India,78.5851059,17.41543007,,ChIJ5THfbwifyzsRWI8m11CR3Z8,11519523198276636504,,,lskt.me/BLKST1811,boduppal2.hyderabad@lenskartstore.com,9899408896,9154148056,11:00 AM,09:30 PM,B. Nithin,6304885978,,Available,a,a,https://stores.lenskart.com/lenskart-com-boduppal-Boduppal-rangareddy-380445/Home#book,lenskart-com-boduppal-boduppal-rangareddy-380445,,https://maps.google.com/maps?cid=11519523198276636504,https://local.google.com/place?id=11519523198276636504&use=srp,https://search.google.com/local/writereview?placeid=ChIJ5THfbwifyzsRWI8m11CR3Z8,,,,,,lskt.me/R1LKST1811,lskt.me/M1LKST1811,,,,,"{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",,0,2023-08-07 00:00:00,2024-04-05 12:30:25,1,"{'averageRating': '4.8', 'totalReviews': 605}",
2172,,LKST2131,,,Tirumalagiri,,1,True,Lenskart,COCO,High Street,"Sy 26, Tirumalagiri, Secunderabad, Beside Mahindra Show Room, Hyderabad, Telangana, 500015","Sy 26, Tirumalagiri",,Tirumalagiri,Beside Mahindra Show Room,Hyderabad,Telangana,500015,India,17.473159,78.510017,,ChIJ8SCSGaebyzsRppXf6K0av4c,9781566249910637990,,,lskt.me/BLKST2131,Tirumalagiri.hyderabad@lenskartstore.com,9582528860,4049954026,11:00 AM,09:30 PM,Ramchender,9182007614,,Available,a,a,https://stores.lenskart.com/lenskart-com-tirumalagiri-Tirumalagiri-hyderabad-635173/Home#book,lenskart-com-tirumalagiri-tirumalagiri-hyderabad-635173,,https://maps.google.com/maps?cid=9781566249910637990,https://local.google.com/place?id=9781566249910637990&use=srp,https://search.google.com/local/writereview?placeid=ChIJ8SCSGaebyzsRppXf6K0av4c,,,,,,lskt.me/R1LKST2131,lskt.me/M1LKST2131,,,,,"{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",,0,2023-11-28 00:00:00,2023-12-14 18:28:10,1,"{'averageRating': '4.9', 'totalReviews': 196}",
639,,LKST473,,,Diamond Hills,,1,True,Lenskart,COCO,High Street,"2-1/6&2-1/6A, Ground Floor, Fantasy Square, Diamond Hills, Serlingampally, Gachibowli, Hyderabad, Telangana, 500081","2-1/6&2-1/6A, Ground Floor, Fantasy Square","Diamond Hills, Serlingampally, Gachibowli",Gachibowli,,Hyderabad,Telangana,500081,India,17.4286974,78.373489,,ChIJYTX5wB-TyzsRxOouIX8vRXc,8594327686970534596,,,lskt.me/A473,hyd.diamondhills@lenskartstore.com,8307197198,7675840501,11:00 AM,09:30 PM,Sai,8919184247,,Free Parking Available,,0,https://stores.lenskart.com/lenskart-com-Diamond-Hills-Gachibowli-Hyderabad-799418/Home#book,lenskart-com-diamond-hills-gachibowli-hyderabad-799418,,https://maps.google.com/maps?cid=8594327686970534596,https://local.google.com/place?id=8594327686970534596&use=srp,https://search.google.com/local/writereview?placeid=ChIJYTX5wB-TyzsRxOouIX8vRXc,,,,,active,lskt.me/R1473,lskt.me/L1473,,Metro,"07:00 PM,07:30 PM,12:00 PM,12:30 PM,08:00 PM,08:30 PM","04:00 PM,04:30 PM,02:00 PM,02:30 PM","{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",,0,2020-03-16 00:00:00,2023-03-13 18:41:00,1,"{'averageRating': '4.9', 'totalReviews': 1613}",
896,,LKST829,,,"SD Road, Secunderabad",,1,True,Lenskart,COCO,High Street,"H No 9-1-122 & 123/1, Sd Road, Scunderabad, Sd Road, Scunderabad, Beside Dcb Bank, Hyderabad, Telangana, 500003","H No 9-1-122 & 123/1, SD Road, Scunderabad",,"SD Road, Scunderabad",Beside DCB Bank,Hyderabad,Telangana,500003,India,17.44104105453644,78.50257825736568,,ChIJ88ijs4-byzsR9_sz7IxrhoM,9477380718850210807,,,lskt.me/A829,sdroad.hyderabad@lenskartstore.com,7838194852,4049944206,11:00 AM,09:30 PM,Srikanth,9676495552,,Free Parking,a,a,https://stores.lenskart.com/lenskart-com-SD-Road-Secunderabad-SD-Road-Scunderabad-Hyderabad-211523/Home#book,lenskart-com-sd-road-secunderabad-sd-road-scunderabad-hyderabad-211523,,https://maps.google.com/maps?cid=9477380718850210807,https://local.google.com/place?id=9477380718850210807&use=srp,https://search.google.com/local/writereview?placeid=ChIJ88ijs4-byzsR9_sz7IxrhoM,,,,,,lskt.me/R1829,lskt.me/L1829,,,,,"{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",https://my-lkstore.lenskart.com/store_locator_image/LKST829/1.jpeg,0,2021-08-11 00:00:00,2024-02-02 15:11:30,1,"{'averageRating': '4.8', 'totalReviews': 468}",
1154,,LKST1137,,,Punjagutta,,1,True,Lenskart,COCO,High Street,"House No 6-3-696, G2, Ground Floor, Punjagutta Main Road, Panjagutta, Metro Pillar Number A 1103, Hyderabad, Telangana, 500029","House No 6-3-696, G2, Ground Floor",Punjagutta Main Road,Panjagutta,Metro Pillar Number A 1103,Hyderabad,Telangana,500029,India,17.4275,78.4522,,ChIJXVHzCLORyzsRnQpRWjpn--M,16427837566085040797,,,lskt.me/A1137,panjagutta.hyderabad@lenskartstore.com,8929334354,8977002839,11:00 AM,09:30 PM,Siva,9700114390,,Free parking,a,a,https://stores.lenskart.com/lenskart-com-Punjagutta-Panjagutta-Hyderabad-508547/Home#book,lenskart-com-punjagutta-panjagutta-hyderabad-508547,,https://maps.google.com/maps?cid=16427837566085040797,https://local.google.com/place?id=16427837566085040797&use=srp,https://search.google.com/local/writereview?placeid=ChIJXVHzCLORyzsRnQpRWjpn--M,,,,,,lskt.me/RV11371,lskt.me/ML11371,,,,,"{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",https://my-lkstore.lenskart.com/store_locator_image/LKST1137/WhatsApp%20Image%202022-02-27%20at%202.40.48%20PM%20(1).jpeg,0,2022-03-01 00:00:00,2023-01-23 15:13:31,1,"{'averageRating': '4.8', 'totalReviews': 326}",
1155,,LKST1041,,,Mallapur,,1,True,Lenskart,COCO,High Street,"House No 3-498/1/1/3, Ground Floor, Plot No 3, Situated Mallapur Village, Uppal Mandal, Kapra Circle, Mallapur, Hyderabad, Telangana, 500076","House No 3-498/1/1/3, Ground Floor, Plot No 3","Situated Mallapur village, Uppal Mandal, Kapra Circle",Mallapur,,Hyderabad,Telangana,500076,India,17.4468,78.5741,,ChIJyVEbi8KdyzsRsIZvnCpoI1k,6423092025782929072,,,lskt.me/A1041,Mallapur.hyderabad@lenskartstore.com,8929340390,9154148050,11:00 AM,09:30 PM,Samraj,8897582537,,Free Parking,a,a,https://stores.lenskart.com/lenskart-com-Mallapur-Mallapur-Hyderabad-988841/Home#book,lenskart-com-mallapur-mallapur-hyderabad-988841,,https://maps.google.com/maps?cid=6423092025782929072,https://local.google.com/place?id=6423092025782929072&use=srp,https://search.google.com/local/writereview?placeid=ChIJyVEbi8KdyzsRsIZvnCpoI1k,,,,,,lskt.me/RV10411,lskt.me/ML10411,,,,,"{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",https://my-lkstore.lenskart.com/store_locator_image/LKST1041/1.jpeg,0,2022-03-01 00:00:00,2023-01-23 15:13:31,1,"{'averageRating': '4.9', 'totalReviews': 454}",
2181,,LKST2066,,,Yousufguda,,1,True,Lenskart,COCO,High Street,"House No 8-3-231/4/7, Lakshmi Plaza, Metro Piller #C1549, Opposite HDFC Bank, Sri Krishna Nagar, Yousufguda, Hyderabad, Telangana, 500045","House No 8-3-231/4/7, Lakshmi Plaza","Metro Piller #C1549, Sri Krishna Nagar",Yousufguda,Opposite HDFC Bank,Hyderabad,Telangana,500045,India,17.4306,78.4256,,ChIJcef8wOCRyzsR2sxm71fmkoI,9408835836883422426,,,a,Yousufguda.hyderabad1@lenskartstore.com,7291084985,8951803554,11:00 AM,09:30 PM,a,a,,Available,a,a,https://stores.lenskart.com/lenskart-com-yousufguda-Yousufguda-hyderabad-501158/Home#book,lenskart-com-yousufguda-yousufguda-hyderabad-501158,,https://maps.google.com/maps?cid=9408835836883422426,https://local.google.com/place?id=9408835836883422426&use=srp,https://search.google.com/local/writereview?placeid=ChIJcef8wOCRyzsR2sxm71fmkoI,,,,,,lskt.me/R1LKST2066,lskt.me/M1LKST2066,,,,,"{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",,0,2023-12-05 00:00:00,2024-04-04 13:26:07,1,"{'averageRating': '4.8', 'totalReviews': 173}",
2182,,LKST1983,,,Kokapet,,1,True,Lenskart,COCO,High Street,"Plot No 2 & 3, Brundavan Colony, Gandipet Main Road, Narsingi, Kokapet, Hyderabad, Telangana, 500075","Plot No 2 & 3, Brundavan Colony","Gandipet Main Road, Narsingi",Kokapet,,Hyderabad,Telangana,500075,India,17.38769341,78.33952332,,ChIJAZdUPtyVyzsRuPw4FTUggJI,10556472938917854392,,,a,kokapet.hyderabad@lenskartstore.com,7291083948,7674929167,11:00 AM,10:00 PM,Mohammed Asif,9603437315,,Available,a,a,https://stores.lenskart.com/lenskart-com-kokapet-Kokapet-hyderabad-737167/Home#book,lenskart-com-kokapet-kokapet-hyderabad-737167,,https://maps.google.com/maps?cid=10556472938917854392,https://local.google.com/place?id=10556472938917854392&use=srp,https://search.google.com/local/writereview?placeid=ChIJAZdUPtyVyzsRuPw4FTUggJI,,,,,,lskt.me/R1LKST1983,lskt.me/M1LKST1983,,,,,"{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",,0,2023-12-05 00:00:00,2024-01-11 12:45:20,1,"{'averageRating': '4.9', 'totalReviews': 293}",
905,,LKST877,,,Nacharam,,1,True,Lenskart,COCO,High Street,"Emr Complex No 4-1-91/6, Bhavani Nagar, Nacharam Main Road, Nacharam, Nacharam, Hyderabad, Telangana, 500076","EMR Complex  No 4-1-91/6, Bhavani Nagar, Nacharam Main Road, Nacharam",,Nacharam,,Hyderabad,Telangana,500076,India,17.425984,78.548884,,ChIJ64OW-PSZyzsReuBKFbSXTEw,5497936044819669114,,,lskt.me/A877,nacharamNacharam.hyderabad@lenskartstore.com,9319365940,4041923116,11:00 AM,09:30 PM,Nishanth,7780261782,,Free parking,a,a,https://stores.lenskart.com/lenskart-com-Nacharam-Nacharam-Hyderabad-906818/Home#book,lenskart-com-nacharam-nacharam-hyderabad-906818,,https://maps.google.com/maps?cid=5497936044819669114,https://local.google.com/place?id=5497936044819669114&use=srp,https://search.google.com/local/writereview?placeid=ChIJ64OW-PSZyzsReuBKFbSXTEw,,,,,,lskt.me/R1877,lskt.me/L1877,,,,,"{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",,0,2021-09-02 00:00:00,2023-01-23 15:13:30,1,"{'averageRating': '4.8', 'totalReviews': 961}",
907,,LKST861,,,Kushaiguda,,1,True,Lenskart,COCO,High Street,"Plot Bearing No 2/A, Survey No 215, 216, 217, 218 And 222, Chakripuram, Kushaiguda, Under Kapra Municipality, Keesara Mandal, Ranga Reddy District, Hyderabad, Telangana, 500","Plot Bearing No 2/A, Survey No 215, 216, 217, 218 and 222, Chakripuram","Kushaiguda, Under Kapra Municipality, Keesara Mandal, Ranga Reddy District",Kushaiguda,Beside Godrej,Hyderabad,Telangana,500062,India,17.4805942,78.5905088,,ChIJ9TJdIwSdyzsRBwd9A_GlhZ4,11422718484459357959,,,lskt.me/A861,kushaiguda.hyderabad@lenskartstore.com,9582593828,8123698355,11:00 AM,09:30 PM,Siva,8333859030,,Free Parking,a,a,https://stores.lenskart.com/lenskart-com-Kushaiguda-Kushaiguda-Hyderabad-736669/Home#book,lenskart-com-kushaiguda-kushaiguda-hyderabad-736669,,https://maps.google.com/maps?cid=11422718484459357959,https://local.google.com/place?id=11422718484459357959&use=srp,https://search.google.com/local/writereview?placeid=ChIJ9TJdIwSdyzsRBwd9A_GlhZ4,,,,,,lskt.me/R1861,lskt.me/L1861,,,,,"{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",https://my-lkstore.lenskart.com/store_locator_image/LKST861/1.jpg,0,2021-09-02 00:00:00,2023-04-12 15:46:14,1,"{'averageRating': '4.9', 'totalReviews': 1909}",
908,,LKST732,,,Kothapet Nagole Road,,1,True,Lenskart,COCO,High Street,"1-1-62/5 Shrungeri Colony, Mohan Nagar, Kothapet Nagole Road, Hyderabad, Telangana, 500035","1-1-62/5 Shrungeri Colony, Mohan Nagar",Kothapet Nagole Road,Mohan Nagar,,Hyderabad,Telangana,500035,India,17.373854,78.550269,,ChIJ4aTLseGZyzsRBbYH91T5g-Y,16610393993989568005,,,lskt.me/A732,nagole.hyderabad@lenskartstore.com,8929607657,4042014386,11:00 AM,09:30 PM,Nishanth,7780261782,,Free Parking,a,a,https://stores.lenskart.com/lenskart-com-Kothapet-Nagole-Road-Mohan-Nagar-Hyderabad-466125/Home#book,lenskart-com-kothapet-nagole-road-mohan-nagar-hyderabad-466125,,https://maps.google.com/maps?cid=16610393993989568005,https://local.google.com/place?id=16610393993989568005&use=srp,https://search.google.com/local/writereview?placeid=ChIJ4aTLseGZyzsRBbYH91T5g-Y,,,,,,lskt.me/R1732,lskt.me/L1732,,,,,"{'1': 'Eye Test', '5': 'Repair', '6': 'Purchase'}",https://my-lkstore.lenskart.com/store_locator_image/LKST732/IMG20210902131519.jpg,0,2021-09-02 00:00:00,2023-11-29 10:39:28,1,"{'averageRating': '4.9', 'totalReviews': 1038}",
